  N levels =   24          CBMF=    17.770     SST=    9.97 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.135       4.164252     0.048    0.00       1.201
    950.0     3.049       3.976157     0.051    0.00       1.491
    900.0    -0.509       3.095286     0.053    0.00       1.458
    850.0    -3.858       2.150689     0.056    0.00       1.488
    800.0    -7.271       1.434408     0.057    0.00       1.594
    750.0   -10.869       0.917379     0.059    0.00       1.580
    700.0   -14.775       0.544931     0.060    0.00       1.460
    650.0   -19.044       0.303382     0.061    0.00       1.296
    600.0   -23.825       0.169221     0.063    0.00       1.110
    550.0   -29.269       0.107260     0.066    0.00       0.935
    500.0   -35.416       0.078839     0.069    0.00       0.883
    450.0   -42.079       0.052630     0.073    0.00       0.896
    400.0   -49.347       0.027765     0.077    0.00       0.799
    350.0   -57.456       0.016958     0.085    0.00       0.597
    300.0   -66.477       0.009226     0.096    0.00       0.415
    250.0   -73.424       0.003879     0.117    0.00       0.175
    200.0   -70.978       0.001000     0.153    0.00       0.058
    150.0   -72.180       0.001000     0.202    0.00      -0.010
    100.0   -71.250       0.001000     0.405    0.00      -0.019
     80.0   -68.188       0.001000     0.755    0.00      -0.050
     60.0   -60.330       0.001000     2.042    0.00      -0.128
     40.0   -49.923       0.001000     5.238    0.00      -0.232
     30.0   -41.838       0.001000     8.440    0.00      -0.313
     25.0   -26.197       0.001000    10.124    0.00      -0.469
