  N levels =   24          CBMF=    21.484     SST=    6.52 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.050       3.005218     0.048    0.00       0.984
    950.0    -1.048       2.845838     0.051    0.00       1.443
    900.0    -4.827       2.021888     0.053    0.00       1.457
    850.0    -8.381       1.346921     0.056    0.00       1.518
    800.0   -12.024       0.845323     0.057    0.00       1.613
    750.0   -15.795       0.467795     0.059    0.00       1.596
    700.0   -19.827       0.251447     0.060    0.00       1.495
    650.0   -24.305       0.125196     0.061    0.00       1.349
    600.0   -29.176       0.057573     0.063    0.00       1.158
    550.0   -34.538       0.025332     0.066    0.00       0.806
    500.0   -40.577       0.019348     0.069    0.00       0.653
    450.0   -47.243       0.016415     0.073    0.00       0.618
    400.0   -54.560       0.014010     0.077    0.00       0.496
    350.0   -62.650       0.013508     0.085    0.00       0.455
    300.0   -71.241       0.004497     0.096    0.00       0.174
    250.0   -74.938       0.003066     0.117    0.00       0.063
    200.0   -73.557       0.001000     0.153    0.00       0.028
    150.0   -74.110       0.001000     0.202    0.00       0.004
    100.0   -72.249       0.001000     0.405    0.00      -0.002
     80.0   -68.778       0.001000     0.755    0.00      -0.009
     60.0   -61.029       0.001000     2.042    0.00      -0.024
     40.0   -50.743       0.001000     5.238    0.00      -0.045
     30.0   -42.478       0.001000     8.440    0.00      -0.061
     25.0   -26.082       0.001000    10.124    0.00      -0.095
