  N levels =   24          CBMF=    11.666     SST=   19.84 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    17.069       9.088140     0.048    0.00       1.920
    950.0    12.910       8.858649     0.051    0.00       1.342
    900.0    10.401       6.554163     0.053    0.00       1.775
    850.0     7.332       5.143127     0.056    0.00       1.630
    800.0     4.218       3.946764     0.057    0.00       1.677
    750.0     0.939       2.913734     0.059    0.00       1.689
    700.0    -2.490       1.999357     0.060    0.00       1.708
    650.0    -5.784       1.245676     0.061    0.00       1.721
    600.0    -9.485       0.749540     0.063    0.00       1.724
    550.0   -13.836       0.460712     0.066    0.00       1.734
    500.0   -19.103       0.324230     0.069    0.00       1.809
    450.0   -25.462       0.266043     0.073    0.00       1.949
    400.0   -32.799       0.191450     0.077    0.00       1.982
    350.0   -41.065       0.113018     0.085    0.00       2.016
    300.0   -50.510       0.056180     0.096    0.00       1.813
    250.0   -61.380       0.022521     0.117    0.00       1.742
    200.0   -69.835       0.003259     0.153    0.00       1.200
    150.0   -67.676       0.001000     0.202    0.00       0.714
    100.0   -65.237       0.001000     0.405    0.00       0.118
     80.0   -62.112       0.001000     0.755    0.00      -0.055
     60.0   -55.165       0.001000     2.042    0.00      -0.090
     40.0   -46.103       0.001000     5.238    0.00      -0.135
     30.0   -39.450       0.001000     8.440    0.00      -0.168
     25.0   -26.845       0.001000    10.124    0.00      -0.231
