 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 17.069                  9.088                  0.782              
   950.000                 12.910                  8.859                  0.965              
   900.000                 10.401                  6.554                  0.816              
   850.000                  7.332                  5.143                  0.779              
   800.000                  4.218                  3.947                  0.729              
   750.000                  0.939                  2.914                  0.684              
   700.000                 -2.490                  1.999                  0.647              
   650.000                 -5.784                  1.246                  0.607              
   600.000                 -9.485                  0.750                  0.564              
   550.000                -13.836                  0.461                  0.531              
   500.000                -19.103                  0.324                  0.513              
   450.000                -25.462                  0.266                  0.502              
   400.000                -32.799                  0.191                  0.453              
   350.000                -41.065                  0.113                  0.440              
   300.000                -50.510                  0.056                  0.413              
   250.000                -61.380                  0.023                  0.543              
   200.000                -69.835                  0.003                  0.618              
   150.000                -67.676                  0.001                  0.583              
   100.000                -65.237                  0.001                  0.416              
    80.000                -62.112                  0.001                  0.022              
    60.000                -55.165                  0.001                  0.007              
    40.000                -46.103                  0.001                  0.002              
    30.000                -39.450                  0.001                  0.001              
    25.000                -26.845                  0.001                  0.000              
