 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.904                  3.430                  0.635              
   950.000                  0.819                  3.255                  0.803              
   900.000                 -2.975                  2.444                  0.748              
   850.000                 -6.493                  1.679                  0.674              
   800.000                -10.079                  1.069                  0.553              
   750.000                -13.769                  0.565                  0.400              
   700.000                -17.672                  0.281                  0.284              
   650.000                -22.056                  0.132                  0.217              
   600.000                -26.850                  0.058                  0.183              
   550.000                -32.241                  0.030                  0.170              
   500.000                -38.311                  0.022                  0.209              
   450.000                -44.988                  0.019                  0.369              
   400.000                -52.270                  0.013                  0.642              
   350.000                -60.368                  0.011                  0.773              
   300.000                -69.394                  0.006                  1.004              
   250.000                -74.125                  0.003                  0.999              
   200.000                -72.846                  0.001                  0.180              
   150.000                -73.884                  0.001                  0.155              
   100.000                -72.978                  0.001                  0.094              
    80.000                -70.421                  0.001                  0.054              
    60.000                -64.003                  0.001                  0.018              
    40.000                -55.384                  0.001                  0.004              
    30.000                -48.931                  0.001                  0.002              
    25.000                -37.506                  0.001                  0.000              
