  N levels =   24          CBMF=    21.584     SST=    6.46 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.968       2.984881     0.048    0.00       0.830
    950.0    -1.129       2.825265     0.051    0.00       1.395
    900.0    -4.915       2.005721     0.053    0.00       1.425
    850.0    -8.473       1.341007     0.056    0.00       1.507
    800.0   -12.135       0.843327     0.057    0.00       1.606
    750.0   -15.910       0.440652     0.059    0.00       1.580
    700.0   -19.898       0.228961     0.060    0.00       1.476
    650.0   -24.363       0.125790     0.061    0.00       1.328
    600.0   -29.271       0.064985     0.063    0.00       1.133
    550.0   -34.654       0.025143     0.066    0.00       0.704
    500.0   -40.687       0.019159     0.069    0.00       0.537
    450.0   -47.352       0.016195     0.073    0.00       0.471
    400.0   -54.668       0.013810     0.077    0.00       0.348
    350.0   -62.754       0.013315     0.085    0.00       0.344
    300.0   -71.333       0.004437     0.096    0.00       0.052
    250.0   -74.972       0.003050     0.117    0.00       0.023
    200.0   -73.601       0.001000     0.153    0.00       0.005
    150.0   -74.156       0.001000     0.202    0.00       0.002
    100.0   -72.287       0.001000     0.405    0.00      -0.001
     80.0   -68.810       0.001000     0.755    0.00      -0.007
     60.0   -61.058       0.001000     2.042    0.00      -0.020
     40.0   -50.766       0.001000     5.238    0.00      -0.037
     30.0   -42.493       0.001000     8.440    0.00      -0.050
     25.0   -26.078       0.001000    10.124    0.00      -0.079
