  N levels =   24          CBMF=    21.558     SST=    6.47 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.982       2.988043     0.048    0.00       0.845
    950.0    -1.115       2.828387     0.051    0.00       1.406
    900.0    -4.900       2.006196     0.053    0.00       1.431
    850.0    -8.458       1.341421     0.056    0.00       1.510
    800.0   -12.118       0.843337     0.057    0.00       1.607
    750.0   -15.889       0.449377     0.059    0.00       1.585
    700.0   -19.891       0.235760     0.060    0.00       1.479
    650.0   -24.360       0.129256     0.061    0.00       1.331
    600.0   -29.267       0.063000     0.063    0.00       1.127
    550.0   -34.643       0.025360     0.066    0.00       0.709
    500.0   -40.679       0.019628     0.069    0.00       0.555
    450.0   -47.342       0.016628     0.073    0.00       0.491
    400.0   -54.655       0.014230     0.077    0.00       0.380
    350.0   -62.736       0.013049     0.085    0.00       0.351
    300.0   -71.318       0.004446     0.096    0.00       0.067
    250.0   -74.969       0.003052     0.117    0.00       0.022
    200.0   -73.598       0.001000     0.153    0.00       0.010
    150.0   -74.152       0.001000     0.202    0.00       0.002
    100.0   -72.283       0.001000     0.405    0.00      -0.000
     80.0   -68.807       0.001000     0.755    0.00      -0.005
     60.0   -61.054       0.001000     2.042    0.00      -0.014
     40.0   -50.762       0.001000     5.238    0.00      -0.027
     30.0   -42.491       0.001000     8.440    0.00      -0.037
     25.0   -26.079       0.001000    10.124    0.00      -0.060
