  N levels =   24          CBMF=    21.600     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.968       2.983117     0.048    0.00       0.952
    950.0    -1.130       2.823258     0.051    0.00       1.449
    900.0    -4.917       2.002922     0.053    0.00       1.465
    850.0    -8.474       1.337850     0.056    0.00       1.519
    800.0   -12.128       0.843947     0.057    0.00       1.606
    750.0   -15.903       0.472007     0.059    0.00       1.586
    700.0   -19.955       0.243280     0.060    0.00       1.493
    650.0   -24.410       0.117801     0.061    0.00       1.357
    600.0   -29.276       0.054766     0.063    0.00       1.169
    550.0   -34.647       0.024853     0.066    0.00       0.787
    500.0   -40.689       0.019177     0.069    0.00       0.640
    450.0   -47.352       0.016192     0.073    0.00       0.596
    400.0   -54.667       0.013840     0.077    0.00       0.484
    350.0   -62.752       0.012976     0.085    0.00       0.443
    300.0   -71.336       0.004451     0.096    0.00       0.162
    250.0   -74.971       0.003051     0.117    0.00       0.083
    200.0   -73.601       0.001000     0.153    0.00       0.026
    150.0   -74.156       0.001000     0.202    0.00       0.010
    100.0   -72.287       0.001000     0.405    0.00      -0.001
     80.0   -68.811       0.001000     0.755    0.00      -0.005
     60.0   -61.058       0.001000     2.042    0.00      -0.014
     40.0   -50.766       0.001000     5.238    0.00      -0.027
     30.0   -42.493       0.001000     8.440    0.00      -0.038
     25.0   -26.078       0.001000    10.124    0.00      -0.060
