 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.060                  3.008                  0.640              
   950.000                 -1.037                  2.849                  0.811              
   900.000                 -4.812                  2.026                  0.733              
   850.000                 -8.364                  1.350                  0.647              
   800.000                -12.014                  0.848                  0.538              
   750.000                -15.796                  0.453                  0.400              
   700.000                -19.787                  0.236                  0.286              
   650.000                -24.249                  0.130                  0.214              
   600.000                -29.159                  0.065                  0.175              
   550.000                -34.534                  0.026                  0.146              
   500.000                -40.568                  0.020                  0.183              
   450.000                -47.232                  0.017                  0.305              
   400.000                -54.546                  0.014                  0.518              
   350.000                -62.633                  0.014                  0.888              
   300.000                -71.229                  0.005                  1.008              
   250.000                -74.939                  0.003                  1.003              
   200.000                -73.558                  0.001                  0.178              
   150.000                -74.113                  0.001                  0.140              
   100.000                -72.249                  0.001                  0.076              
    80.000                -68.777                  0.001                  0.040              
    60.000                -61.028                  0.001                  0.011              
    40.000                -50.741                  0.001                  0.002              
    30.000                -42.477                  0.001                  0.001              
    25.000                -26.082                  0.001                  0.000              
