 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.828                  3.407                  0.643              
   950.000                  0.741                  3.232                  0.811              
   900.000                 -3.084                  2.423                  0.745              
   850.000                 -6.637                  1.680                  0.669              
   800.000                -10.239                  1.062                  0.553              
   750.000                -13.912                  0.531                  0.402              
   700.000                -17.773                  0.242                  0.285              
   650.000                -22.124                  0.110                  0.214              
   600.000                -26.930                  0.065                  0.175              
   550.000                -32.320                  0.026                  0.161              
   500.000                -38.325                  0.018                  0.197              
   450.000                -44.967                  0.017                  0.349              
   400.000                -52.272                  0.015                  0.603              
   350.000                -60.426                  0.015                  0.749              
   300.000                -69.454                  0.006                  1.006              
   250.000                -74.159                  0.003                  1.001              
   200.000                -72.890                  0.001                  0.167              
   150.000                -73.928                  0.001                  0.142              
   100.000                -73.015                  0.001                  0.087              
    80.000                -70.453                  0.001                  0.050              
    60.000                -64.031                  0.001                  0.016              
    40.000                -55.406                  0.001                  0.004              
    30.000                -48.945                  0.001                  0.001              
    25.000                -37.502                  0.001                  0.000              
