  N levels =   24          CBMF=    20.908     SST=    7.95 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.828       3.407043     0.048    0.00       1.018
    950.0     0.741       3.232427     0.051    0.00       1.374
    900.0    -3.084       2.422532     0.053    0.00       1.406
    850.0    -6.637       1.679514     0.056    0.00       1.499
    800.0   -10.239       1.062357     0.057    0.00       1.629
    750.0   -13.912       0.530777     0.059    0.00       1.612
    700.0   -17.773       0.242275     0.060    0.00       1.491
    650.0   -22.124       0.110283     0.061    0.00       1.321
    600.0   -26.930       0.064997     0.063    0.00       1.104
    550.0   -32.320       0.025805     0.066    0.00       0.842
    500.0   -38.325       0.018231     0.069    0.00       0.693
    450.0   -44.967       0.016651     0.073    0.00       0.691
    400.0   -52.272       0.014718     0.077    0.00       0.555
    350.0   -60.426       0.015492     0.085    0.00       0.466
    300.0   -69.454       0.005885     0.096    0.00       0.205
    250.0   -74.159       0.003461     0.117    0.00       0.040
    200.0   -72.890       0.001000     0.153    0.00       0.021
    150.0   -73.928       0.001000     0.202    0.00       0.002
    100.0   -73.015       0.001000     0.405    0.00      -0.000
     80.0   -70.453       0.001000     0.755    0.00      -0.005
     60.0   -64.031       0.001000     2.042    0.00      -0.018
     40.0   -55.406       0.001000     5.238    0.00      -0.035
     30.0   -48.945       0.001000     8.440    0.00      -0.048
     25.0   -37.502       0.001000    10.124    0.00      -0.072
