 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.967                  2.983                  0.623              
   950.000                 -1.131                  2.823                  0.797              
   900.000                 -4.917                  2.004                  0.726              
   850.000                 -8.472                  1.338                  0.632              
   800.000                -12.125                  0.848                  0.521              
   750.000                -15.915                  0.483                  0.380              
   700.000                -19.983                  0.233                  0.265              
   650.000                -24.397                  0.109                  0.197              
   600.000                -29.256                  0.055                  0.159              
   550.000                -34.644                  0.025                  0.123              
   500.000                -40.688                  0.019                  0.159              
   450.000                -47.354                  0.016                  0.265              
   400.000                -54.670                  0.014                  0.474              
   350.000                -62.759                  0.013                  0.965              
   300.000                -71.337                  0.004                  1.002              
   250.000                -74.973                  0.003                  1.000              
   200.000                -73.603                  0.001                  0.202              
   150.000                -74.158                  0.001                  0.165              
   100.000                -72.288                  0.001                  0.086              
    80.000                -68.812                  0.001                  0.043              
    60.000                -61.059                  0.001                  0.012              
    40.000                -50.767                  0.001                  0.002              
    30.000                -42.494                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
