 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 12.431                  6.213                  0.690              
   950.000                  8.305                  6.018                  0.864              
   900.000                  5.142                  4.437                  0.734              
   850.000                  1.677                  3.323                  0.672              
   800.000                 -1.761                  2.316                  0.584              
   750.000                 -4.820                  1.335                  0.445              
   700.000                 -8.193                  0.731                  0.323              
   650.000                -11.950                  0.385                  0.234              
   600.000                -16.277                  0.210                  0.180              
   550.000                -21.345                  0.134                  0.165              
   500.000                -27.241                  0.108                  0.195              
   450.000                -33.966                  0.102                  0.297              
   400.000                -41.461                  0.097                  0.538              
   350.000                -49.780                  0.066                  0.811              
   300.000                -59.116                  0.022                  0.814              
   250.000                -69.407                  0.007                  0.999              
   200.000                -65.733                  0.001                  0.088              
   150.000                -67.002                  0.001                  0.068              
   100.000                -68.410                  0.001                  0.055              
    80.000                -68.609                  0.001                  0.045              
    60.000                -66.729                  0.001                  0.025              
    40.000                -64.799                  0.001                  0.013              
    30.000                -65.756                  0.001                  0.011              
    25.000                -71.602                  0.001                  0.019              
