  N levels =   24          CBMF=    14.166     SST=   15.20 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    12.431       6.213278     0.048    0.00       1.140
    950.0     8.305       6.017703     0.051    0.00       1.281
    900.0     5.142       4.437356     0.053    0.00       1.267
    850.0     1.677       3.322638     0.056    0.00       1.284
    800.0    -1.761       2.315680     0.057    0.00       1.445
    750.0    -4.820       1.334967     0.059    0.00       1.571
    700.0    -8.193       0.730652     0.060    0.00       1.570
    650.0   -11.950       0.384826     0.061    0.00       1.433
    600.0   -16.277       0.209673     0.063    0.00       1.199
    550.0   -21.345       0.133914     0.066    0.00       0.962
    500.0   -27.241       0.108081     0.069    0.00       0.809
    450.0   -33.966       0.101573     0.073    0.00       0.845
    400.0   -41.461       0.097292     0.077    0.00       0.866
    350.0   -49.780       0.065526     0.085    0.00       0.711
    300.0   -59.116       0.022346     0.096    0.00       0.528
    250.0   -69.407       0.007111     0.117    0.00       0.111
    200.0   -65.733       0.001000     0.153    0.00       0.006
    150.0   -67.002       0.001000     0.202    0.00      -0.020
    100.0   -68.410       0.001000     0.405    0.00      -0.016
     80.0   -68.609       0.001000     0.755    0.00      -0.015
     60.0   -66.729       0.001000     2.042    0.00      -0.021
     40.0   -64.799       0.001000     5.238    0.00      -0.028
     30.0   -65.756       0.001000     8.440    0.00      -0.024
     25.0   -71.602       0.001000    10.124    0.00      -0.005
