  N levels =   24          CBMF=    21.558     SST=    6.47 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.982       2.987136     0.048    0.00       1.026
    950.0    -1.115       2.827457     0.051    0.00       1.474
    900.0    -4.901       2.004866     0.053    0.00       1.490
    850.0    -8.458       1.339476     0.056    0.00       1.529
    800.0   -12.114       0.843120     0.057    0.00       1.607
    750.0   -15.884       0.463470     0.059    0.00       1.586
    700.0   -19.916       0.247475     0.060    0.00       1.495
    650.0   -24.390       0.123252     0.061    0.00       1.364
    600.0   -29.267       0.058184     0.063    0.00       1.189
    550.0   -34.635       0.025019     0.066    0.00       0.842
    500.0   -40.673       0.019183     0.069    0.00       0.709
    450.0   -47.338       0.016213     0.073    0.00       0.681
    400.0   -54.653       0.013830     0.077    0.00       0.570
    350.0   -62.741       0.013349     0.085    0.00       0.518
    300.0   -71.320       0.004444     0.096    0.00       0.234
    250.0   -74.967       0.003052     0.117    0.00       0.130
    200.0   -73.595       0.001000     0.153    0.00       0.053
    150.0   -74.150       0.001000     0.202    0.00       0.016
    100.0   -72.282       0.001000     0.405    0.00      -0.001
     80.0   -68.806       0.001000     0.755    0.00      -0.006
     60.0   -61.054       0.001000     2.042    0.00      -0.017
     40.0   -50.762       0.001000     5.238    0.00      -0.032
     30.0   -42.491       0.001000     8.440    0.00      -0.043
     25.0   -26.079       0.001000    10.124    0.00      -0.068
