 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.835                  4.652                  0.654              
   950.000                  4.729                  4.478                  0.823              
   900.000                  1.178                  3.358                  0.732              
   850.000                 -2.461                  2.532                  0.695              
   800.000                 -5.803                  1.554                  0.564              
   750.000                 -9.068                  0.850                  0.405              
   700.000                -12.675                  0.485                  0.285              
   650.000                -16.734                  0.319                  0.211              
   600.000                -21.402                  0.203                  0.171              
   550.000                -26.687                  0.121                  0.156              
   500.000                -32.718                  0.112                  0.190              
   450.000                -39.671                  0.137                  0.338              
   400.000                -47.176                  0.080                  0.592              
   350.000                -55.392                  0.029                  0.646              
   300.000                -64.502                  0.012                  0.990              
   250.000                -72.639                  0.004                  0.999              
   200.000                -70.280                  0.001                  0.126              
   150.000                -71.497                  0.001                  0.111              
   100.000                -72.017                  0.001                  0.081              
    80.000                -71.159                  0.001                  0.058              
    60.000                -67.381                  0.001                  0.025              
    40.000                -62.269                  0.001                  0.008              
    30.000                -59.683                  0.001                  0.004              
    25.000                -57.844                  0.001                  0.003              
