  N levels =   24          CBMF=    17.684     SST=   11.75 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     8.835       4.651936     0.048    0.00       0.982
    950.0     4.729       4.477626     0.051    0.00       1.274
    900.0     1.178       3.358179     0.053    0.00       1.294
    850.0    -2.461       2.532118     0.056    0.00       1.412
    800.0    -5.803       1.554475     0.057    0.00       1.591
    750.0    -9.068       0.850050     0.059    0.00       1.612
    700.0   -12.675       0.485432     0.060    0.00       1.511
    650.0   -16.734       0.319343     0.061    0.00       1.343
    600.0   -21.402       0.202661     0.063    0.00       1.136
    550.0   -26.687       0.120575     0.066    0.00       0.890
    500.0   -32.718       0.112020     0.069    0.00       0.750
    450.0   -39.671       0.136529     0.073    0.00       0.728
    400.0   -47.176       0.079804     0.077    0.00       0.637
    350.0   -55.392       0.028644     0.085    0.00       0.496
    300.0   -64.502       0.011974     0.096    0.00       0.304
    250.0   -72.639       0.004354     0.117    0.00       0.000
    200.0   -70.280       0.001000     0.153    0.00       0.007
    150.0   -71.497       0.001000     0.202    0.00      -0.002
    100.0   -72.017       0.001000     0.405    0.00      -0.001
     80.0   -71.159       0.001000     0.755    0.00      -0.002
     60.0   -67.381       0.001000     2.042    0.00      -0.005
     40.0   -62.269       0.001000     5.238    0.00      -0.010
     30.0   -59.683       0.001000     8.440    0.00      -0.013
     25.0   -57.844       0.001000    10.124    0.00      -0.017
