 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.618                  3.995                  0.747              
   950.000                  2.529                  3.816                  0.925              
   900.000                 -1.163                  3.011                  0.792              
   850.000                 -4.661                  2.144                  0.753              
   800.000                 -8.195                  1.344                  0.691              
   750.000                -11.720                  0.697                  0.620              
   700.000                -15.542                  0.328                  0.562              
   650.000                -19.796                  0.150                  0.519              
   600.000                -24.530                  0.072                  0.485              
   550.000                -29.825                  0.039                  0.465              
   500.000                -35.738                  0.027                  0.472              
   450.000                -42.324                  0.022                  0.522              
   400.000                -49.647                  0.021                  0.580              
   350.000                -57.866                  0.020                  0.617              
   300.000                -66.927                  0.009                  0.688              
   250.000                -73.336                  0.004                  0.743              
   200.000                -70.245                  0.001                  0.481              
   150.000                -70.511                  0.001                  0.418              
   100.000                -69.108                  0.001                  0.295              
    80.000                -66.086                  0.001                  0.037              
    60.000                -58.887                  0.001                  0.007              
    40.000                -49.205                  0.001                  0.002              
    30.000                -41.537                  0.001                  0.001              
    25.000                -26.327                  0.001                  0.000              
