  N levels =   24          CBMF=    10.318     SST=   23.42 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    20.672      11.837597     0.048    0.00       1.969
    950.0    16.479      11.601908     0.051    0.00       1.376
    900.0    14.391       8.897600     0.053    0.00       1.841
    850.0    11.622       7.257544     0.056    0.00       1.682
    800.0     8.865       5.801282     0.057    0.00       1.719
    750.0     5.921       4.559815     0.059    0.00       1.714
    700.0     2.688       3.634412     0.060    0.00       1.715
    650.0    -1.049       2.762561     0.061    0.00       1.727
    600.0    -4.507       1.943427     0.063    0.00       1.742
    550.0    -8.522       1.372753     0.066    0.00       1.784
    500.0   -13.341       0.974207     0.069    0.00       1.890
    450.0   -19.077       0.631611     0.073    0.00       2.022
    400.0   -25.793       0.374977     0.077    0.00       2.094
    350.0   -33.690       0.195276     0.085    0.00       2.103
    300.0   -42.988       0.103598     0.096    0.00       1.889
    250.0   -53.922       0.047504     0.117    0.00       1.818
    200.0   -66.812       0.013012     0.153    0.00       1.306
    150.0   -68.585       0.001000     0.202    0.00       0.721
    100.0   -65.412       0.001000     0.405    0.00       0.066
     80.0   -61.508       0.001000     0.755    0.00      -0.078
     60.0   -54.415       0.001000     2.042    0.00      -0.125
     40.0   -45.451       0.001000     5.238    0.00      -0.185
     30.0   -38.985       0.001000     8.440    0.00      -0.228
     25.0   -26.963       0.001000    10.124    0.00      -0.308
