 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.096                  3.018                  0.671              
   950.000                 -1.001                  2.859                  0.845              
   900.000                 -4.772                  2.037                  0.749              
   850.000                 -8.317                  1.358                  0.673              
   800.000                -11.967                  0.860                  0.573              
   750.000                -15.770                  0.460                  0.454              
   700.000                -19.761                  0.221                  0.356              
   650.000                -24.174                  0.119                  0.290              
   600.000                -29.078                  0.066                  0.248              
   550.000                -34.477                  0.026                  0.218              
   500.000                -40.511                  0.020                  0.242              
   450.000                -47.177                  0.017                  0.336              
   400.000                -54.493                  0.014                  0.491              
   350.000                -62.582                  0.014                  0.756              
   300.000                -71.184                  0.005                  0.847              
   250.000                -74.912                  0.003                  0.911              
   200.000                -73.489                  0.001                  0.306              
   150.000                -74.032                  0.001                  0.224              
   100.000                -72.188                  0.001                  0.098              
    80.000                -68.743                  0.001                  0.032              
    60.000                -61.003                  0.001                  0.009              
    40.000                -50.724                  0.001                  0.002              
    30.000                -42.466                  0.001                  0.001              
    25.000                -26.085                  0.001                  0.000              
