  N levels =   24          CBMF=    20.512     SST=    8.66 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.612       3.648399     0.048    0.00       1.148
    950.0     1.522       3.468717     0.051    0.00       1.456
    900.0    -2.261       2.619545     0.053    0.00       1.455
    850.0    -5.800       1.852436     0.056    0.00       1.504
    800.0    -9.320       1.180516     0.057    0.00       1.612
    750.0   -12.896       0.613786     0.059    0.00       1.591
    700.0   -16.701       0.334388     0.060    0.00       1.460
    650.0   -21.064       0.220196     0.061    0.00       1.296
    600.0   -25.884       0.103513     0.063    0.00       1.097
    550.0   -31.142       0.073087     0.066    0.00       0.906
    500.0   -37.129       0.044175     0.069    0.00       0.825
    450.0   -43.851       0.064278     0.073    0.00       0.827
    400.0   -51.303       0.086690     0.077    0.00       0.701
    350.0   -59.471       0.018176     0.085    0.00       0.540
    300.0   -68.246       0.007033     0.096    0.00       0.322
    250.0   -73.916       0.003595     0.117    0.00       0.117
    200.0   -71.749       0.001000     0.153    0.00       0.044
    150.0   -72.463       0.001000     0.202    0.00      -0.004
    100.0   -71.066       0.001000     0.405    0.00      -0.014
     80.0   -67.802       0.001000     0.755    0.00      -0.036
     60.0   -60.090       0.001000     2.042    0.00      -0.087
     40.0   -49.969       0.001000     5.238    0.00      -0.155
     30.0   -41.973       0.001000     8.440    0.00      -0.208
     25.0   -26.199       0.001000    10.124    0.00      -0.313
