 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.644                  3.349                  0.634              
   950.000                  0.559                  3.175                  0.801              
   900.000                 -3.245                  2.364                  0.742              
   850.000                 -6.765                  1.619                  0.662              
   800.000                -10.367                  1.037                  0.545              
   750.000                -14.083                  0.556                  0.390              
   700.000                -17.989                  0.293                  0.273              
   650.000                -22.413                  0.150                  0.201              
   600.000                -27.246                  0.067                  0.164              
   550.000                -32.610                  0.033                  0.144              
   500.000                -38.673                  0.024                  0.174              
   450.000                -45.365                  0.020                  0.311              
   400.000                -52.646                  0.015                  0.543              
   350.000                -60.723                  0.011                  0.769              
   300.000                -69.708                  0.006                  1.002              
   250.000                -74.281                  0.003                  1.000              
   200.000                -73.084                  0.001                  0.176              
   150.000                -74.118                  0.001                  0.152              
   100.000                -73.171                  0.001                  0.091              
    80.000                -70.580                  0.001                  0.051              
    60.000                -64.133                  0.001                  0.016              
    40.000                -55.479                  0.001                  0.004              
    30.000                -48.991                  0.001                  0.001              
    25.000                -37.491                  0.001                  0.000              
