 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.774                  3.198                  0.635              
   950.000                 -0.326                  3.039                  0.803              
   900.000                 -4.065                  2.200                  0.744              
   850.000                 -7.600                  1.488                  0.672              
   800.000                -11.201                  0.936                  0.558              
   750.000                -14.927                  0.516                  0.412              
   700.000                -18.908                  0.277                  0.305              
   650.000                -23.345                  0.146                  0.241              
   600.000                -28.217                  0.072                  0.212              
   550.000                -33.554                  0.032                  0.201              
   500.000                -39.560                  0.022                  0.246              
   450.000                -46.245                  0.019                  0.405              
   400.000                -53.573                  0.016                  0.667              
   350.000                -61.659                  0.014                  0.864              
   300.000                -70.476                  0.005                  1.006              
   250.000                -74.525                  0.003                  0.999              
   200.000                -72.888                  0.001                  0.191              
   150.000                -73.534                  0.001                  0.154              
   100.000                -71.811                  0.001                  0.089              
    80.000                -68.408                  0.001                  0.050              
    60.000                -60.693                  0.001                  0.016              
    40.000                -50.480                  0.001                  0.004              
    30.000                -42.309                  0.001                  0.001              
    25.000                -26.116                  0.001                  0.000              
