 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 38.910                 36.355                  0.805              
   950.000                 34.574                 36.119                  0.980              
   900.000                 33.479                 31.818                  0.851              
   850.000                 31.187                 28.986                  0.861              
   800.000                 29.087                 25.749                  0.874              
   750.000                 27.042                 22.539                  0.886              
   700.000                 25.058                 19.537                  0.907              
   650.000                 23.034                 16.910                  0.938              
   600.000                 20.831                 14.781                  0.971              
   550.000                 18.256                 13.260                  0.986              
   500.000                 15.035                 12.411                  0.997              
   450.000                 10.777                 12.163                  1.015              
   400.000                  5.101                 12.251                  1.053              
   350.000                  0.996                  6.972                  1.033              
   300.000                 -4.410                  4.660                  1.068              
   250.000                -11.603                  3.808                  0.852              
   200.000                -19.190                  1.109                  0.905              
   150.000                -33.727                  0.642                  0.716              
   100.000                -55.059                  0.132                  0.519              
    80.000                -65.175                  0.001                  0.178              
    60.000                -57.143                  0.001                  0.021              
    40.000                -47.864                  0.001                  0.008              
    30.000                -40.454                  0.001                  0.004              
    25.000                -26.787                  0.001                  0.001              
