 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.059                  3.008                  0.679              
   950.000                 -1.038                  2.849                  0.854              
   900.000                 -4.812                  2.029                  0.756              
   850.000                 -8.359                  1.355                  0.684              
   800.000                -12.014                  0.859                  0.590              
   750.000                -15.818                  0.464                  0.477              
   700.000                -19.824                  0.215                  0.383              
   650.000                -24.220                  0.115                  0.321              
   600.000                -29.120                  0.064                  0.279              
   550.000                -34.524                  0.026                  0.248              
   500.000                -40.560                  0.020                  0.269              
   450.000                -47.227                  0.017                  0.352              
   400.000                -54.543                  0.014                  0.490              
   350.000                -62.632                  0.014                  0.748              
   300.000                -71.229                  0.005                  0.816              
   250.000                -74.939                  0.003                  0.869              
   200.000                -73.557                  0.001                  0.294              
   150.000                -74.112                  0.001                  0.257              
   100.000                -72.249                  0.001                  0.165              
    80.000                -68.777                  0.001                  0.029              
    60.000                -61.027                  0.001                  0.008              
    40.000                -50.741                  0.001                  0.002              
    30.000                -42.477                  0.001                  0.001              
    25.000                -26.082                  0.001                  0.000              
