 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.060                  3.479                  0.719              
   950.000                  0.972                  3.302                  0.896              
   900.000                 -2.842                  2.471                  0.777              
   850.000                 -6.388                  1.729                  0.724              
   800.000                 -9.954                  1.101                  0.642              
   750.000                -13.573                  0.559                  0.547              
   700.000                -17.380                  0.302                  0.470              
   650.000                -21.770                  0.180                  0.412              
   600.000                -26.601                  0.109                  0.368              
   550.000                -31.954                  0.062                  0.344              
   500.000                -37.902                  0.034                  0.357              
   450.000                -44.598                  0.049                  0.431              
   400.000                -52.022                  0.057                  0.534              
   350.000                -60.229                  0.017                  0.593              
   300.000                -68.967                  0.006                  0.698              
   250.000                -73.909                  0.004                  0.776              
   200.000                -71.534                  0.001                  0.384              
   150.000                -71.902                  0.001                  0.329              
   100.000                -70.366                  0.001                  0.208              
    80.000                -67.201                  0.001                  0.023              
    60.000                -59.796                  0.001                  0.007              
    40.000                -49.870                  0.001                  0.002              
    30.000                -41.944                  0.001                  0.001              
    25.000                -26.213                  0.001                  0.000              
