  N levels =   24          CBMF=    21.590     SST=    6.46 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.974       2.984529     0.048    0.00       0.948
    950.0    -1.124       2.824846     0.051    0.00       1.443
    900.0    -4.910       2.005417     0.053    0.00       1.458
    850.0    -8.464       1.339353     0.056    0.00       1.517
    800.0   -12.118       0.848365     0.057    0.00       1.608
    750.0   -15.905       0.481545     0.059    0.00       1.590
    700.0   -19.971       0.233879     0.060    0.00       1.495
    650.0   -24.389       0.109414     0.061    0.00       1.355
    600.0   -29.247       0.054773     0.063    0.00       1.164
    550.0   -34.634       0.024669     0.066    0.00       0.782
    500.0   -40.678       0.019096     0.069    0.00       0.629
    450.0   -47.344       0.016146     0.073    0.00       0.584
    400.0   -54.661       0.013800     0.077    0.00       0.469
    350.0   -62.750       0.013333     0.085    0.00       0.439
    300.0   -71.329       0.004439     0.096    0.00       0.151
    250.0   -74.970       0.003051     0.117    0.00       0.067
    200.0   -73.599       0.001000     0.153    0.00       0.023
    150.0   -74.154       0.001000     0.202    0.00       0.007
    100.0   -72.285       0.001000     0.405    0.00      -0.001
     80.0   -68.809       0.001000     0.755    0.00      -0.006
     60.0   -61.057       0.001000     2.042    0.00      -0.017
     40.0   -50.765       0.001000     5.238    0.00      -0.031
     30.0   -42.492       0.001000     8.440    0.00      -0.043
     25.0   -26.079       0.001000    10.124    0.00      -0.068
