 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.968                  2.983                  0.634              
   950.000                 -1.130                  2.823                  0.809              
   900.000                 -4.917                  2.003                  0.728              
   850.000                 -8.473                  1.337                  0.638              
   800.000                -12.127                  0.844                  0.529              
   750.000                -15.903                  0.473                  0.391              
   700.000                -19.956                  0.242                  0.278              
   650.000                -24.407                  0.117                  0.207              
   600.000                -29.276                  0.055                  0.165              
   550.000                -34.647                  0.025                  0.130              
   500.000                -40.690                  0.019                  0.164              
   450.000                -47.355                  0.016                  0.272              
   400.000                -54.670                  0.014                  0.473              
   350.000                -62.758                  0.013                  0.912              
   300.000                -71.336                  0.004                  0.992              
   250.000                -74.973                  0.003                  1.004              
   200.000                -73.603                  0.001                  0.192              
   150.000                -74.158                  0.001                  0.152              
   100.000                -72.288                  0.001                  0.078              
    80.000                -68.812                  0.001                  0.039              
    60.000                -61.059                  0.001                  0.011              
    40.000                -50.766                  0.001                  0.002              
    30.000                -42.494                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
