 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.638                  3.341                  0.635              
   950.000                  0.553                  3.165                  0.803              
   900.000                 -3.250                  2.343                  0.742              
   850.000                 -6.753                  1.596                  0.663              
   800.000                -10.329                  1.030                  0.546              
   750.000                -14.065                  0.611                  0.392              
   700.000                -18.073                  0.303                  0.275              
   650.000                -22.392                  0.155                  0.203              
   600.000                -27.250                  0.086                  0.165              
   550.000                -32.606                  0.037                  0.144              
   500.000                -38.626                  0.025                  0.174              
   450.000                -45.365                  0.023                  0.310              
   400.000                -52.695                  0.017                  0.544              
   350.000                -60.772                  0.013                  0.763              
   300.000                -69.726                  0.006                  1.004              
   250.000                -74.280                  0.003                  1.001              
   200.000                -73.080                  0.001                  0.175              
   150.000                -74.114                  0.001                  0.150              
   100.000                -73.169                  0.001                  0.090              
    80.000                -70.579                  0.001                  0.051              
    60.000                -64.131                  0.001                  0.016              
    40.000                -55.478                  0.001                  0.004              
    30.000                -48.990                  0.001                  0.001              
    25.000                -37.491                  0.001                  0.000              
