 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.026                  3.001                  0.637              
   950.000                 -1.072                  2.841                  0.808              
   900.000                 -4.853                  2.021                  0.732              
   850.000                 -8.409                  1.352                  0.646              
   800.000                -12.068                  0.851                  0.536              
   750.000                -15.843                  0.439                  0.396              
   700.000                -19.817                  0.228                  0.282              
   650.000                -24.280                  0.125                  0.212              
   600.000                -29.187                  0.066                  0.173              
   550.000                -34.574                  0.025                  0.145              
   500.000                -40.605                  0.019                  0.182              
   450.000                -47.270                  0.016                  0.304              
   400.000                -54.587                  0.014                  0.518              
   350.000                -62.674                  0.013                  0.903              
   300.000                -71.266                  0.004                  1.009              
   250.000                -74.947                  0.003                  1.001              
   200.000                -73.568                  0.001                  0.180              
   150.000                -74.124                  0.001                  0.144              
   100.000                -72.259                  0.001                  0.078              
    80.000                -68.786                  0.001                  0.040              
    60.000                -61.037                  0.001                  0.012              
    40.000                -50.748                  0.001                  0.002              
    30.000                -42.482                  0.001                  0.001              
    25.000                -26.081                  0.001                  0.000              
