 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.010                  2.994                  0.626              
   950.000                 -1.088                  2.835                  0.798              
   900.000                 -4.871                  2.016                  0.730              
   850.000                 -8.423                  1.348                  0.640              
   800.000                -12.076                  0.856                  0.527              
   750.000                -15.870                  0.479                  0.387              
   700.000                -19.922                  0.228                  0.273              
   650.000                -24.328                  0.105                  0.206              
   600.000                -29.184                  0.057                  0.170              
   550.000                -34.587                  0.025                  0.139              
   500.000                -40.633                  0.020                  0.177              
   450.000                -47.299                  0.017                  0.295              
   400.000                -54.616                  0.014                  0.517              
   350.000                -62.701                  0.013                  0.943              
   300.000                -71.285                  0.004                  1.002              
   250.000                -74.958                  0.003                  1.000              
   200.000                -73.583                  0.001                  0.199              
   150.000                -74.137                  0.001                  0.163              
   100.000                -72.270                  0.001                  0.087              
    80.000                -68.796                  0.001                  0.044              
    60.000                -61.044                  0.001                  0.012              
    40.000                -50.754                  0.001                  0.003              
    30.000                -42.486                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
