 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.573                  3.147                  0.676              
   950.000                 -0.526                  2.989                  0.849              
   900.000                 -4.260                  2.152                  0.749              
   850.000                 -7.788                  1.438                  0.679              
   800.000                -11.399                  0.906                  0.577              
   750.000                -15.167                  0.522                  0.451              
   700.000                -19.196                  0.248                  0.354              
   650.000                -23.585                  0.136                  0.288              
   600.000                -28.452                  0.059                  0.248              
   550.000                -33.800                  0.029                  0.226              
   500.000                -39.839                  0.021                  0.252              
   450.000                -46.510                  0.019                  0.364              
   400.000                -53.836                  0.016                  0.525              
   350.000                -61.951                  0.015                  0.704              
   300.000                -70.628                  0.005                  0.861              
   250.000                -74.549                  0.003                  0.953              
   200.000                -72.745                  0.001                  0.335              
   150.000                -73.232                  0.001                  0.150              
   100.000                -71.525                  0.001                  0.058              
    80.000                -68.202                  0.001                  0.031              
    60.000                -60.583                  0.001                  0.010              
    40.000                -50.452                  0.001                  0.002              
    30.000                -42.310                  0.001                  0.001              
    25.000                -26.123                  0.001                  0.000              
