 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 34.200                 27.429                  0.799              
   950.000                 29.907                 27.155                  0.978              
   900.000                 28.510                 23.154                  0.859              
   850.000                 26.021                 20.665                  0.850              
   800.000                 23.771                 18.386                  0.822              
   750.000                 21.444                 16.362                  0.788              
   700.000                 19.027                 14.482                  0.749              
   650.000                 16.462                 12.704                  0.706              
   600.000                 13.636                 11.042                  0.664              
   550.000                 10.470                  9.446                  0.628              
   500.000                  6.838                  7.911                  0.597              
   450.000                  2.669                  6.321                  0.572              
   400.000                 -2.218                  4.517                  0.552              
   350.000                 -7.292                  2.958                  0.457              
   300.000                -13.557                  1.603                  0.405              
   250.000                -21.752                  0.835                  0.364              
   200.000                -31.925                  0.224                  0.254              
   150.000                -47.934                  0.166                  0.405              
   100.000                -68.613                  0.020                  1.004              
    80.000                -64.449                  0.001                  0.119              
    60.000                -55.428                  0.001                  0.018              
    40.000                -46.590                  0.001                  0.007              
    30.000                -39.789                  0.001                  0.004              
    25.000                -27.094                  0.001                  0.001              
