  N levels =   24          CBMF=    16.876     SST=   12.55 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     9.640       5.010044     0.048    0.00       1.172
    950.0     5.531       4.842454     0.051    0.00       1.435
    900.0     2.076       3.698858     0.053    0.00       1.387
    850.0    -1.592       2.897412     0.056    0.00       1.402
    800.0    -4.951       1.859620     0.057    0.00       1.505
    750.0    -8.210       1.005221     0.059    0.00       1.510
    700.0   -11.846       0.520276     0.060    0.00       1.400
    650.0   -15.854       0.258864     0.061    0.00       1.237
    600.0   -20.322       0.123022     0.063    0.00       1.064
    550.0   -25.383       0.060948     0.066    0.00       0.919
    500.0   -31.216       0.052864     0.069    0.00       0.903
    450.0   -37.951       0.116691     0.073    0.00       0.898
    400.0   -45.543       0.142894     0.077    0.00       0.855
    350.0   -53.961       0.042116     0.085    0.00       0.650
    300.0   -63.191       0.014482     0.096    0.00       0.502
    250.0   -71.795       0.004974     0.117    0.00       0.289
    200.0   -70.368       0.001000     0.153    0.00       0.063
    150.0   -72.737       0.001000     0.202    0.00      -0.008
    100.0   -73.054       0.001000     0.405    0.00      -0.002
     80.0   -71.463       0.001000     0.755    0.00      -0.034
     60.0   -65.563       0.001000     2.042    0.00      -0.152
     40.0   -56.629       0.001000     5.238    0.00      -0.330
     30.0   -49.588       0.001000     8.440    0.00      -0.471
     25.0   -37.446       0.001000    10.124    0.00      -0.714
