 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.670                  3.973                  0.658              
   950.000                  2.580                  3.785                  0.829              
   900.000                 -1.088                  2.911                  0.741              
   850.000                 -4.499                  2.020                  0.688              
   800.000                 -7.946                  1.320                  0.572              
   750.000                -11.524                  0.796                  0.427              
   700.000                -15.361                  0.447                  0.319              
   650.000                -19.608                  0.272                  0.255              
   600.000                -24.401                  0.162                  0.226              
   550.000                -29.753                  0.100                  0.227              
   500.000                -35.852                  0.084                  0.283              
   450.000                -42.679                  0.083                  0.465              
   400.000                -50.088                  0.052                  0.725              
   350.000                -58.230                  0.020                  0.812              
   300.000                -67.096                  0.008                  1.021              
   250.000                -73.639                  0.004                  0.999              
   200.000                -71.759                  0.001                  0.170              
   150.000                -72.845                  0.001                  0.140              
   100.000                -72.215                  0.001                  0.093              
    80.000                -69.779                  0.001                  0.058              
    60.000                -63.388                  0.001                  0.021              
    40.000                -54.880                  0.001                  0.006              
    30.000                -48.598                  0.001                  0.002              
    25.000                -37.578                  0.001                  0.001              
