 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.217                  3.844                  0.673              
   950.000                  2.131                  3.659                  0.846              
   900.000                 -1.526                  2.785                  0.741              
   850.000                 -4.925                  1.916                  0.684              
   800.000                 -8.378                  1.254                  0.580              
   750.000                -11.988                  0.777                  0.447              
   700.000                -15.910                  0.470                  0.338              
   650.000                -20.249                  0.282                  0.269              
   600.000                -25.057                  0.157                  0.233              
   550.000                -30.447                  0.094                  0.231              
   500.000                -36.574                  0.076                  0.286              
   450.000                -43.329                  0.063                  0.456              
   400.000                -50.651                  0.035                  0.677              
   350.000                -58.729                  0.019                  0.808              
   300.000                -67.608                  0.008                  1.029              
   250.000                -73.667                  0.004                  1.005              
   200.000                -71.181                  0.001                  0.159              
   150.000                -71.887                  0.001                  0.122              
   100.000                -70.586                  0.001                  0.077              
    80.000                -67.375                  0.001                  0.046              
    60.000                -59.736                  0.001                  0.016              
    40.000                -49.701                  0.001                  0.004              
    30.000                -41.797                  0.001                  0.002              
    25.000                -26.250                  0.001                  0.000              
