 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.052                  3.007                  0.638              
   950.000                 -1.046                  2.848                  0.810              
   900.000                 -4.823                  2.027                  0.732              
   850.000                 -8.378                  1.355                  0.647              
   800.000                -12.036                  0.853                  0.537              
   750.000                -15.814                  0.442                  0.398              
   700.000                -19.786                  0.229                  0.284              
   650.000                -24.246                  0.126                  0.213              
   600.000                -29.156                  0.066                  0.174              
   550.000                -34.543                  0.026                  0.146              
   500.000                -40.577                  0.020                  0.183              
   450.000                -47.242                  0.017                  0.305              
   400.000                -54.557                  0.014                  0.521              
   350.000                -62.642                  0.013                  0.896              
   300.000                -71.236                  0.005                  1.012              
   250.000                -74.940                  0.003                  1.002              
   200.000                -73.559                  0.001                  0.178              
   150.000                -74.114                  0.001                  0.142              
   100.000                -72.251                  0.001                  0.077              
    80.000                -68.778                  0.001                  0.040              
    60.000                -61.029                  0.001                  0.011              
    40.000                -50.742                  0.001                  0.002              
    30.000                -42.478                  0.001                  0.001              
    25.000                -26.082                  0.001                  0.000              
