 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.186                  3.042                  0.667              
   950.000                 -0.912                  2.884                  0.841              
   900.000                 -4.676                  2.059                  0.745              
   850.000                 -8.221                  1.374                  0.669              
   800.000                -11.867                  0.865                  0.566              
   750.000                -15.649                  0.454                  0.440              
   700.000                -19.616                  0.233                  0.339              
   650.000                -24.067                  0.129                  0.272              
   600.000                -28.976                  0.068                  0.231              
   550.000                -34.359                  0.026                  0.203              
   500.000                -40.389                  0.020                  0.230              
   450.000                -47.057                  0.017                  0.336              
   400.000                -54.374                  0.015                  0.504              
   350.000                -62.466                  0.014                  0.753              
   300.000                -71.070                  0.005                  0.879              
   250.000                -74.841                  0.003                  0.958              
   200.000                -73.293                  0.001                  0.326              
   150.000                -73.810                  0.001                  0.171              
   100.000                -72.016                  0.001                  0.061              
    80.000                -68.617                  0.001                  0.032              
    60.000                -60.912                  0.001                  0.010              
    40.000                -50.673                  0.001                  0.002              
    30.000                -42.436                  0.001                  0.001              
    25.000                -26.092                  0.001                  0.000              
