 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.313                  3.076                  0.658              
   950.000                 -0.785                  2.918                  0.830              
   900.000                 -4.538                  2.091                  0.741              
   850.000                 -8.074                  1.394                  0.665              
   800.000                -11.706                  0.882                  0.558              
   750.000                -15.503                  0.478                  0.425              
   700.000                -19.492                  0.227                  0.319              
   650.000                -23.889                  0.121                  0.248              
   600.000                -28.780                  0.067                  0.204              
   550.000                -34.169                  0.027                  0.177              
   500.000                -40.199                  0.020                  0.210              
   450.000                -46.871                  0.017                  0.333              
   400.000                -54.195                  0.015                  0.531              
   350.000                -62.297                  0.014                  0.793              
   300.000                -70.921                  0.005                  0.947              
   250.000                -74.742                  0.003                  1.023              
   200.000                -73.100                  0.001                  0.220              
   150.000                -73.618                  0.001                  0.127              
   100.000                -71.824                  0.001                  0.066              
    80.000                -68.436                  0.001                  0.036              
    60.000                -60.799                  0.001                  0.011              
    40.000                -50.593                  0.001                  0.002              
    30.000                -42.395                  0.001                  0.001              
    25.000                -26.102                  0.001                  0.000              
