  N levels =   24          CBMF=    17.146     SST=   10.96 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.961       4.404681     0.048    0.00       1.120
    950.0     3.866       4.245455     0.051    0.00       1.406
    900.0     0.377       3.180742     0.053    0.00       1.372
    850.0    -3.245       2.398556     0.056    0.00       1.401
    800.0    -6.689       1.546619     0.057    0.00       1.521
    750.0   -10.162       0.863234     0.059    0.00       1.492
    700.0   -13.928       0.446353     0.060    0.00       1.379
    650.0   -18.167       0.226160     0.061    0.00       1.236
    600.0   -22.912       0.115136     0.063    0.00       1.081
    550.0   -28.207       0.061459     0.066    0.00       0.929
    500.0   -34.094       0.035929     0.069    0.00       0.860
    450.0   -40.644       0.024700     0.073    0.00       0.842
    400.0   -47.957       0.019074     0.077    0.00       0.722
    350.0   -56.135       0.016453     0.085    0.00       0.619
    300.0   -65.267       0.010593     0.096    0.00       0.404
    250.0   -72.741       0.004307     0.117    0.00       0.264
    200.0   -71.350       0.001000     0.153    0.00       0.043
    150.0   -73.263       0.001000     0.202    0.00       0.002
    100.0   -72.999       0.001000     0.405    0.00      -0.003
     80.0   -70.945       0.001000     0.755    0.00      -0.044
     60.0   -64.044       0.001000     2.042    0.00      -0.182
     40.0   -53.347       0.001000     5.238    0.00      -0.396
     30.0   -44.060       0.001000     8.440    0.00      -0.582
     25.0   -26.107       0.001000    10.124    0.00      -0.941
