  N levels =   24          CBMF=    10.159     SST=   24.24 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    21.502      12.537955     0.048    0.00       1.972
    950.0    17.301      12.297350     0.051    0.00       1.297
    900.0    15.293       9.479090     0.053    0.00       1.821
    850.0    12.565       7.770425     0.056    0.00       1.675
    800.0     9.903       6.140253     0.057    0.00       1.732
    750.0     7.183       4.825227     0.059    0.00       1.742
    700.0     4.045       3.859415     0.060    0.00       1.750
    650.0     0.490       3.090473     0.061    0.00       1.765
    600.0    -3.552       2.341920     0.063    0.00       1.778
    550.0    -7.491       1.662176     0.066    0.00       1.812
    500.0   -12.160       1.215148     0.069    0.00       1.903
    450.0   -17.740       0.804452     0.073    0.00       2.029
    400.0   -24.197       0.339238     0.077    0.00       2.096
    350.0   -31.926       0.163897     0.085    0.00       2.174
    300.0   -41.176       0.104161     0.096    0.00       2.077
    250.0   -52.107       0.056983     0.117    0.00       1.839
    200.0   -65.052       0.016917     0.153    0.00       1.438
    150.0   -69.149       0.001013     0.202    0.00       0.823
    100.0   -65.510       0.001000     0.405    0.00       0.104
     80.0   -61.311       0.001000     0.755    0.00      -0.079
     60.0   -54.195       0.001000     2.042    0.00      -0.126
     40.0   -45.295       0.001000     5.238    0.00      -0.186
     30.0   -38.880       0.001000     8.440    0.00      -0.229
     25.0   -26.988       0.001000    10.124    0.00      -0.308
