  N levels =   24          CBMF=    21.596     SST=    6.47 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.990       2.990337     0.048    0.00       1.078
    950.0    -1.108       2.830502     0.051    0.00       1.478
    900.0    -4.892       2.014549     0.053    0.00       1.519
    850.0    -8.446       1.346889     0.056    0.00       1.544
    800.0   -12.103       0.853809     0.057    0.00       1.618
    750.0   -15.899       0.459077     0.059    0.00       1.596
    700.0   -19.915       0.214390     0.060    0.00       1.510
    650.0   -24.319       0.110441     0.061    0.00       1.385
    600.0   -29.207       0.060758     0.063    0.00       1.216
    550.0   -34.614       0.025003     0.066    0.00       0.890
    500.0   -40.657       0.019535     0.069    0.00       0.773
    450.0   -47.323       0.016579     0.073    0.00       0.754
    400.0   -54.639       0.014238     0.077    0.00       0.668
    350.0   -62.723       0.013041     0.085    0.00       0.620
    300.0   -71.307       0.004454     0.096    0.00       0.322
    250.0   -74.965       0.003053     0.117    0.00       0.223
    200.0   -73.592       0.001000     0.153    0.00       0.128
    150.0   -74.147       0.001000     0.202    0.00       0.044
    100.0   -72.278       0.001000     0.405    0.00      -0.003
     80.0   -68.803       0.001000     0.755    0.00      -0.005
     60.0   -61.051       0.001000     2.042    0.00      -0.015
     40.0   -50.760       0.001000     5.238    0.00      -0.027
     30.0   -42.489       0.001000     8.440    0.00      -0.038
     25.0   -26.079       0.001000    10.124    0.00      -0.060
