 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 37.355                 32.860                  0.806              
   950.000                 33.039                 32.620                  0.981              
   900.000                 31.747                 28.410                  0.845              
   850.000                 29.212                 25.777                  0.851              
   800.000                 26.878                 23.145                  0.859              
   750.000                 24.532                 20.697                  0.868              
   700.000                 22.197                 18.375                  0.884              
   650.000                 19.842                 16.118                  0.909              
   600.000                 17.406                 13.906                  0.937              
   550.000                 14.761                 11.814                  0.947              
   500.000                 11.747                  9.913                  0.951              
   450.000                  8.100                  8.302                  0.960              
   400.000                  3.616                  6.809                  0.987              
   350.000                 -1.725                  4.667                  0.962              
   300.000                 -7.061                  2.647                  0.991              
   250.000                -15.230                  2.098                  0.696              
   200.000                -23.103                  0.235                  0.755              
   150.000                -38.121                  0.113                  0.604              
   100.000                -61.316                  0.057                  0.378              
    80.000                -59.339                  0.001                  0.078              
    60.000                -50.502                  0.001                  0.013              
    40.000                -42.652                  0.001                  0.004              
    30.000                -37.164                  0.001                  0.002              
    25.000                -27.211                  0.001                  0.001              
