 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.992                  2.989                  0.644              
   950.000                 -1.107                  2.830                  0.820              
   900.000                 -4.889                  2.012                  0.733              
   850.000                 -8.441                  1.344                  0.644              
   800.000                -12.095                  0.854                  0.538              
   750.000                -15.895                  0.475                  0.406              
   700.000                -19.942                  0.224                  0.297              
   650.000                -24.343                  0.106                  0.229              
   600.000                -29.207                  0.058                  0.189              
   550.000                -34.613                  0.025                  0.154              
   500.000                -40.658                  0.019                  0.185              
   450.000                -47.325                  0.017                  0.284              
   400.000                -54.641                  0.014                  0.465              
   350.000                -62.729                  0.013                  0.867              
   300.000                -71.309                  0.004                  0.938              
   250.000                -74.969                  0.003                  0.979              
   200.000                -73.595                  0.001                  0.264              
   150.000                -74.149                  0.001                  0.161              
   100.000                -72.280                  0.001                  0.073              
    80.000                -68.804                  0.001                  0.036              
    60.000                -61.052                  0.001                  0.010              
    40.000                -50.760                  0.001                  0.002              
    30.000                -42.489                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
