 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 20.940                 12.035                  0.780              
   950.000                 16.740                 11.802                  0.967              
   900.000                 14.670                  9.085                  0.796              
   850.000                 11.891                  7.453                  0.744              
   800.000                  9.151                  5.898                  0.676              
   750.000                  6.353                  4.616                  0.619              
   700.000                  3.087                  3.711                  0.586              
   650.000                 -0.749                  2.842                  0.568              
   600.000                 -4.247                  1.979                  0.558              
   550.000                 -8.164                  1.341                  0.540              
   500.000                -12.866                  1.003                  0.516              
   450.000                -18.688                  0.870                  0.502              
   400.000                -25.358                  0.384                  0.409              
   350.000                -33.213                  0.190                  0.378              
   300.000                -42.485                  0.126                  0.457              
   250.000                -53.369                  0.066                  0.675              
   200.000                -66.264                  0.014                  1.024              
   150.000                -70.543                  0.001                  0.480              
   100.000                -69.305                  0.001                  0.074              
    80.000                -67.113                  0.001                  0.052              
    60.000                -60.218                  0.001                  0.024              
    40.000                -49.933                  0.001                  0.008              
    30.000                -41.722                  0.001                  0.004              
    25.000                -26.640                  0.001                  0.001              
