  N levels =   24          CBMF=    16.979     SST=   12.54 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     9.642       5.001409     0.048    0.00       1.323
    950.0     5.531       4.832190     0.051    0.00       1.538
    900.0     2.059       3.685729     0.053    0.00       1.481
    850.0    -1.612       2.880807     0.056    0.00       1.460
    800.0    -4.967       1.843771     0.057    0.00       1.557
    750.0    -8.239       1.031155     0.059    0.00       1.589
    700.0   -11.861       0.553371     0.060    0.00       1.530
    650.0   -15.842       0.287780     0.061    0.00       1.378
    600.0   -20.295       0.150623     0.063    0.00       1.179
    550.0   -25.368       0.089512     0.066    0.00       0.997
    500.0   -31.232       0.087059     0.069    0.00       0.937
    450.0   -38.048       0.159344     0.073    0.00       0.992
    400.0   -45.673       0.150327     0.077    0.00       0.974
    350.0   -54.122       0.042826     0.085    0.00       0.768
    300.0   -63.265       0.014310     0.096    0.00       0.608
    250.0   -71.876       0.004913     0.117    0.00       0.250
    200.0   -69.609       0.001000     0.153    0.00       0.080
    150.0   -71.215       0.001000     0.202    0.00      -0.019
    100.0   -71.126       0.001000     0.405    0.00      -0.020
     80.0   -68.923       0.001000     0.755    0.00      -0.042
     60.0   -62.536       0.001000     2.042    0.00      -0.106
     40.0   -54.060       0.001000     5.238    0.00      -0.191
     30.0   -48.032       0.001000     8.440    0.00      -0.251
     25.0   -37.697       0.001000    10.124    0.00      -0.354
