  N levels =   24          CBMF=    21.615     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.967       2.983865     0.048    0.00       1.101
    950.0    -1.131       2.824053     0.051    0.00       1.441
    900.0    -4.916       2.008879     0.053    0.00       1.522
    850.0    -8.470       1.342684     0.056    0.00       1.548
    800.0   -12.129       0.851937     0.057    0.00       1.627
    750.0   -15.928       0.461084     0.059    0.00       1.609
    700.0   -19.951       0.215280     0.060    0.00       1.528
    650.0   -24.353       0.108793     0.061    0.00       1.410
    600.0   -29.236       0.059987     0.063    0.00       1.251
    550.0   -34.640       0.024697     0.066    0.00       0.930
    500.0   -40.681       0.019065     0.069    0.00       0.819
    450.0   -47.348       0.016130     0.073    0.00       0.804
    400.0   -54.666       0.013794     0.077    0.00       0.718
    350.0   -62.755       0.013330     0.085    0.00       0.700
    300.0   -71.334       0.004436     0.096    0.00       0.411
    250.0   -74.972       0.003050     0.117    0.00       0.323
    200.0   -73.602       0.001000     0.153    0.00       0.201
    150.0   -74.157       0.001000     0.202    0.00       0.116
    100.0   -72.287       0.001000     0.405    0.00       0.013
     80.0   -68.811       0.001000     0.755    0.00      -0.004
     60.0   -61.058       0.001000     2.042    0.00      -0.013
     40.0   -50.766       0.001000     5.238    0.00      -0.024
     30.0   -42.493       0.001000     8.440    0.00      -0.033
     25.0   -26.078       0.001000    10.124    0.00      -0.053
