 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.968                  2.983                  0.658              
   950.000                 -1.130                  2.823                  0.834              
   900.000                 -4.917                  2.004                  0.742              
   850.000                 -8.473                  1.338                  0.659              
   800.000                -12.126                  0.846                  0.559              
   750.000                -15.907                  0.478                  0.434              
   700.000                -19.970                  0.239                  0.333              
   650.000                -24.405                  0.113                  0.267              
   600.000                -29.265                  0.052                  0.226              
   550.000                -34.640                  0.025                  0.191              
   500.000                -40.686                  0.019                  0.216              
   450.000                -47.350                  0.016                  0.304              
   400.000                -54.665                  0.014                  0.464              
   350.000                -62.751                  0.013                  0.828              
   300.000                -71.336                  0.004                  0.883              
   250.000                -74.971                  0.003                  0.922              
   200.000                -73.601                  0.001                  0.275              
   150.000                -74.156                  0.001                  0.226              
   100.000                -72.286                  0.001                  0.116              
    80.000                -68.810                  0.001                  0.034              
    60.000                -61.058                  0.001                  0.009              
    40.000                -50.766                  0.001                  0.002              
    30.000                -42.493                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
