  N levels =   24          CBMF=    21.611     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.968       2.983036     0.048    0.00       1.082
    950.0    -1.130       2.823193     0.051    0.00       1.455
    900.0    -4.917       2.003999     0.053    0.00       1.521
    850.0    -8.473       1.338444     0.056    0.00       1.547
    800.0   -12.126       0.846286     0.057    0.00       1.625
    750.0   -15.907       0.478257     0.059    0.00       1.604
    700.0   -19.970       0.238586     0.060    0.00       1.520
    650.0   -24.405       0.113048     0.061    0.00       1.399
    600.0   -29.265       0.052194     0.063    0.00       1.236
    550.0   -34.640       0.024666     0.066    0.00       0.907
    500.0   -40.686       0.019143     0.069    0.00       0.792
    450.0   -47.350       0.016169     0.073    0.00       0.770
    400.0   -54.665       0.013836     0.077    0.00       0.678
    350.0   -62.751       0.012983     0.085    0.00       0.662
    300.0   -71.336       0.004451     0.096    0.00       0.375
    250.0   -74.971       0.003051     0.117    0.00       0.268
    200.0   -73.601       0.001000     0.153    0.00       0.169
    150.0   -74.156       0.001000     0.202    0.00       0.089
    100.0   -72.286       0.001000     0.405    0.00       0.007
     80.0   -68.810       0.001000     0.755    0.00      -0.004
     60.0   -61.058       0.001000     2.042    0.00      -0.013
     40.0   -50.766       0.001000     5.238    0.00      -0.024
     30.0   -42.493       0.001000     8.440    0.00      -0.033
     25.0   -26.078       0.001000    10.124    0.00      -0.053
