 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.621                  3.346                  0.628              
   950.000                  0.533                  3.172                  0.794              
   900.000                 -3.304                  2.367                  0.740              
   850.000                 -6.863                  1.637                  0.659              
   800.000                -10.474                  1.033                  0.540              
   750.000                -14.159                  0.515                  0.382              
   700.000                -18.037                  0.236                  0.267              
   650.000                -22.401                  0.107                  0.196              
   600.000                -27.215                  0.064                  0.160              
   550.000                -32.614                  0.026                  0.137              
   500.000                -38.620                  0.019                  0.163              
   450.000                -45.253                  0.017                  0.292              
   400.000                -52.541                  0.014                  0.520              
   350.000                -60.684                  0.015                  0.782              
   300.000                -69.689                  0.006                  1.003              
   250.000                -74.289                  0.003                  0.999              
   200.000                -73.108                  0.001                  0.184              
   150.000                -74.139                  0.001                  0.160              
   100.000                -73.186                  0.001                  0.095              
    80.000                -70.592                  0.001                  0.053              
    60.000                -64.142                  0.001                  0.017              
    40.000                -55.486                  0.001                  0.004              
    30.000                -48.994                  0.001                  0.001              
    25.000                -37.490                  0.001                  0.000              
