 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.357                  4.540                  0.677              
   950.000                  4.262                  4.374                  0.850              
   900.000                  0.831                  3.229                  0.730              
   850.000                 -2.734                  2.422                  0.683              
   800.000                 -6.113                  1.619                  0.581              
   750.000                 -9.625                  0.967                  0.439              
   700.000                -13.336                  0.538                  0.337              
   650.000                -17.541                  0.300                  0.273              
   600.000                -22.323                  0.171                  0.246              
   550.000                -27.751                  0.104                  0.257              
   500.000                -33.793                  0.065                  0.325              
   450.000                -40.383                  0.038                  0.502              
   400.000                -47.649                  0.022                  0.732              
   350.000                -55.826                  0.016                  0.839              
   300.000                -64.971                  0.011                  1.051              
   250.000                -72.872                  0.004                  0.999              
   200.000                -70.650                  0.001                  0.171              
   150.000                -72.150                  0.001                  0.133              
   100.000                -71.920                  0.001                  0.093              
    80.000                -69.638                  0.001                  0.061              
    60.000                -63.181                  0.001                  0.024              
    40.000                -54.567                  0.001                  0.007              
    30.000                -48.335                  0.001                  0.003              
    25.000                -37.614                  0.001                  0.001              
