  N levels =   24          CBMF=    16.300     SST=   11.32 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     8.357       4.540018     0.048    0.00       1.179
    950.0     4.262       4.373646     0.051    0.00       1.453
    900.0     0.831       3.229178     0.053    0.00       1.418
    850.0    -2.734       2.421875     0.056    0.00       1.451
    800.0    -6.113       1.618624     0.057    0.00       1.571
    750.0    -9.625       0.967488     0.059    0.00       1.579
    700.0   -13.336       0.537875     0.060    0.00       1.468
    650.0   -17.541       0.299853     0.061    0.00       1.296
    600.0   -22.323       0.170976     0.063    0.00       1.100
    550.0   -27.751       0.103911     0.066    0.00       0.922
    500.0   -33.793       0.065255     0.069    0.00       0.878
    450.0   -40.383       0.037907     0.073    0.00       0.913
    400.0   -47.649       0.021696     0.077    0.00       0.842
    350.0   -55.826       0.015960     0.085    0.00       0.603
    300.0   -64.971       0.011032     0.096    0.00       0.464
    250.0   -72.872       0.004225     0.117    0.00       0.171
    200.0   -70.650       0.001000     0.153    0.00       0.055
    150.0   -72.150       0.001000     0.202    0.00      -0.010
    100.0   -71.920       0.001000     0.405    0.00      -0.012
     80.0   -69.638       0.001000     0.755    0.00      -0.035
     60.0   -63.181       0.001000     2.042    0.00      -0.100
     40.0   -54.567       0.001000     5.238    0.00      -0.186
     30.0   -48.335       0.001000     8.440    0.00      -0.248
     25.0   -37.614       0.001000    10.124    0.00      -0.355
