 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.070                  3.009                  0.647              
   950.000                 -1.027                  2.850                  0.818              
   900.000                 -4.803                  2.027                  0.735              
   850.000                 -8.349                  1.351                  0.652              
   800.000                -11.994                  0.857                  0.544              
   750.000                -15.792                  0.493                  0.409              
   700.000                -19.861                  0.237                  0.298              
   650.000                -24.261                  0.109                  0.226              
   600.000                -29.113                  0.058                  0.183              
   550.000                -34.504                  0.025                  0.154              
   500.000                -40.544                  0.019                  0.187              
   450.000                -47.211                  0.016                  0.307              
   400.000                -54.529                  0.014                  0.509              
   350.000                -62.621                  0.014                  0.855              
   300.000                -71.217                  0.005                  0.976              
   250.000                -74.924                  0.003                  1.008              
   200.000                -73.516                  0.001                  0.188              
   150.000                -74.061                  0.001                  0.138              
   100.000                -72.216                  0.001                  0.072              
    80.000                -68.759                  0.001                  0.038              
    60.000                -61.016                  0.001                  0.011              
    40.000                -50.733                  0.001                  0.002              
    30.000                -42.472                  0.001                  0.001              
    25.000                -26.083                  0.001                  0.000              
