  N levels =   24          CBMF=    21.454     SST=    6.54 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.070       3.009332     0.048    0.00       1.026
    950.0    -1.027       2.850113     0.051    0.00       1.460
    900.0    -4.803       2.026622     0.053    0.00       1.471
    850.0    -8.349       1.351386     0.056    0.00       1.521
    800.0   -11.994       0.857287     0.057    0.00       1.611
    750.0   -15.792       0.493111     0.059    0.00       1.594
    700.0   -19.861       0.236801     0.060    0.00       1.500
    650.0   -24.261       0.108908     0.061    0.00       1.359
    600.0   -29.113       0.057841     0.063    0.00       1.174
    550.0   -34.504       0.025249     0.066    0.00       0.835
    500.0   -40.544       0.019360     0.069    0.00       0.688
    450.0   -47.211       0.016457     0.073    0.00       0.660
    400.0   -54.529       0.014066     0.077    0.00       0.538
    350.0   -62.621       0.013571     0.085    0.00       0.495
    300.0   -71.217       0.004515     0.096    0.00       0.208
    250.0   -74.924       0.003073     0.117    0.00       0.093
    200.0   -73.516       0.001000     0.153    0.00       0.032
    150.0   -74.061       0.001000     0.202    0.00       0.010
    100.0   -72.216       0.001000     0.405    0.00      -0.002
     80.0   -68.759       0.001000     0.755    0.00      -0.009
     60.0   -61.016       0.001000     2.042    0.00      -0.024
     40.0   -50.733       0.001000     5.238    0.00      -0.045
     30.0   -42.472       0.001000     8.440    0.00      -0.061
     25.0   -26.083       0.001000    10.124    0.00      -0.095
