 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.017                  2.997                  0.636              
   950.000                 -1.080                  2.838                  0.808              
   900.000                 -4.861                  2.016                  0.730              
   850.000                 -8.417                  1.346                  0.642              
   800.000                -12.072                  0.845                  0.532              
   750.000                -15.845                  0.450                  0.395              
   700.000                -19.842                  0.237                  0.280              
   650.000                -24.314                  0.131                  0.209              
   600.000                -29.223                  0.062                  0.169              
   550.000                -34.592                  0.026                  0.138              
   500.000                -40.629                  0.020                  0.175              
   450.000                -47.294                  0.017                  0.291              
   400.000                -54.608                  0.014                  0.501              
   350.000                -62.694                  0.013                  0.906              
   300.000                -71.280                  0.004                  1.007              
   250.000                -74.959                  0.003                  1.002              
   200.000                -73.582                  0.001                  0.183              
   150.000                -74.136                  0.001                  0.145              
   100.000                -72.268                  0.001                  0.078              
    80.000                -68.794                  0.001                  0.040              
    60.000                -61.043                  0.001                  0.011              
    40.000                -50.753                  0.001                  0.002              
    30.000                -42.485                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
