  N levels =   24          CBMF=    21.588     SST=    6.48 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.001       2.993649     0.048    0.00       0.839
    950.0    -1.096       2.833915     0.051    0.00       1.389
    900.0    -4.879       2.017287     0.053    0.00       1.422
    850.0    -8.433       1.349415     0.056    0.00       1.506
    800.0   -12.092       0.854598     0.057    0.00       1.605
    750.0   -15.885       0.454611     0.059    0.00       1.577
    700.0   -19.889       0.215029     0.060    0.00       1.475
    650.0   -24.300       0.113279     0.061    0.00       1.325
    600.0   -29.194       0.062394     0.063    0.00       1.135
    550.0   -34.595       0.024963     0.066    0.00       0.709
    500.0   -40.633       0.019191     0.069    0.00       0.537
    450.0   -47.300       0.016269     0.073    0.00       0.476
    400.0   -54.617       0.013927     0.077    0.00       0.349
    350.0   -62.705       0.013062     0.085    0.00       0.348
    300.0   -71.293       0.004478     0.096    0.00       0.057
    250.0   -74.957       0.003058     0.117    0.00       0.030
    200.0   -73.581       0.001000     0.153    0.00       0.001
    150.0   -74.136       0.001000     0.202    0.00       0.003
    100.0   -72.269       0.001000     0.405    0.00      -0.002
     80.0   -68.794       0.001000     0.755    0.00      -0.010
     60.0   -61.043       0.001000     2.042    0.00      -0.030
     40.0   -50.753       0.001000     5.238    0.00      -0.055
     30.0   -42.482       0.001000     8.440    0.00      -0.076
     25.0   -26.065       0.001000    10.124    0.00      -0.117
