  N levels =   24          CBMF=    21.583     SST=    6.47 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.981       2.988503     0.048    0.00       1.270
    950.0    -1.116       2.828844     0.051    0.00       1.209
    900.0    -4.900       2.011365     0.053    0.00       1.466
    850.0    -8.455       1.345029     0.056    0.00       1.476
    800.0   -12.116       0.850075     0.057    0.00       1.578
    750.0   -15.906       0.446997     0.059    0.00       1.593
    700.0   -19.899       0.218867     0.060    0.00       1.554
    650.0   -24.330       0.117015     0.061    0.00       1.487
    600.0   -29.229       0.063724     0.063    0.00       1.381
    550.0   -34.627       0.024957     0.066    0.00       1.145
    500.0   -40.663       0.019128     0.069    0.00       1.078
    450.0   -47.330       0.016197     0.073    0.00       1.101
    400.0   -54.648       0.013838     0.077    0.00       1.062
    350.0   -62.736       0.013352     0.085    0.00       0.980
    300.0   -71.316       0.004448     0.096    0.00       0.810
    250.0   -74.966       0.003053     0.117    0.00       0.662
    200.0   -73.594       0.001000     0.153    0.00       0.506
    150.0   -74.149       0.001000     0.202    0.00       0.273
    100.0   -72.280       0.001000     0.405    0.00       0.055
     80.0   -68.805       0.001000     0.755    0.00      -0.001
     60.0   -61.053       0.001000     2.042    0.00      -0.013
     40.0   -50.761       0.001000     5.238    0.00      -0.025
     30.0   -42.490       0.001000     8.440    0.00      -0.034
     25.0   -26.079       0.001000    10.124    0.00      -0.053
