  N levels =   24          CBMF=    21.112     SST=    7.88 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.734       3.371320     0.048    0.00       1.044
    950.0     0.645       3.195934     0.051    0.00       1.394
    900.0    -3.195       2.382461     0.053    0.00       1.421
    850.0    -6.745       1.646776     0.056    0.00       1.503
    800.0   -10.331       1.038985     0.057    0.00       1.625
    750.0   -13.982       0.529773     0.059    0.00       1.609
    700.0   -17.860       0.294169     0.060    0.00       1.501
    650.0   -22.262       0.130463     0.061    0.00       1.338
    600.0   -27.027       0.085464     0.063    0.00       1.129
    550.0   -32.426       0.046040     0.066    0.00       0.862
    500.0   -38.392       0.021738     0.069    0.00       0.707
    450.0   -45.064       0.023860     0.073    0.00       0.706
    400.0   -52.479       0.025999     0.077    0.00       0.579
    350.0   -60.716       0.017348     0.085    0.00       0.496
    300.0   -69.588       0.005770     0.096    0.00       0.227
    250.0   -74.212       0.003433     0.117    0.00       0.070
    200.0   -72.967       0.001000     0.153    0.00       0.024
    150.0   -74.002       0.001000     0.202    0.00       0.006
    100.0   -73.080       0.001000     0.405    0.00      -0.000
     80.0   -70.509       0.001000     0.755    0.00      -0.004
     60.0   -64.076       0.001000     2.042    0.00      -0.015
     40.0   -55.438       0.001000     5.238    0.00      -0.029
     30.0   -48.965       0.001000     8.440    0.00      -0.040
     25.0   -37.497       0.001000    10.124    0.00      -0.060
