 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.518                  3.133                  0.645              
   950.000                 -0.579                  2.976                  0.815              
   900.000                 -4.316                  2.137                  0.739              
   850.000                 -7.847                  1.428                  0.664              
   800.000                -11.469                  0.898                  0.553              
   750.000                -15.235                  0.487                  0.410              
   700.000                -19.208                  0.253                  0.299              
   650.000                -23.645                  0.138                  0.229              
   600.000                -28.536                  0.071                  0.193              
   550.000                -33.898                  0.028                  0.177              
   500.000                -39.923                  0.020                  0.219              
   450.000                -46.600                  0.018                  0.365              
   400.000                -53.930                  0.015                  0.595              
   350.000                -62.045                  0.015                  0.848              
   300.000                -70.684                  0.005                  1.017              
   250.000                -74.610                  0.003                  1.001              
   200.000                -72.923                  0.001                  0.167              
   150.000                -73.445                  0.001                  0.133              
   100.000                -71.690                  0.001                  0.076              
    80.000                -68.306                  0.001                  0.041              
    60.000                -60.665                  0.001                  0.013              
    40.000                -50.515                  0.001                  0.003              
    30.000                -42.345                  0.001                  0.001              
    25.000                -26.115                  0.001                  0.000              
