  N levels =   24          CBMF=    20.948     SST=    6.93 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.518       3.133402     0.048    0.00       1.049
    950.0    -0.579       2.975514     0.051    0.00       1.438
    900.0    -4.316       2.136757     0.053    0.00       1.449
    850.0    -7.847       1.427646     0.056    0.00       1.517
    800.0   -11.469       0.897852     0.057    0.00       1.623
    750.0   -15.235       0.486610     0.059    0.00       1.595
    700.0   -19.208       0.252591     0.060    0.00       1.486
    650.0   -23.645       0.138014     0.061    0.00       1.324
    600.0   -28.536       0.071371     0.063    0.00       1.129
    550.0   -33.898       0.027592     0.066    0.00       0.848
    500.0   -39.923       0.020285     0.069    0.00       0.711
    450.0   -46.600       0.017774     0.073    0.00       0.695
    400.0   -53.930       0.015252     0.077    0.00       0.554
    350.0   -62.045       0.014631     0.085    0.00       0.478
    300.0   -70.684       0.004890     0.096    0.00       0.218
    250.0   -74.610       0.003227     0.117    0.00       0.068
    200.0   -72.923       0.001000     0.153    0.00       0.033
    150.0   -73.445       0.001000     0.202    0.00       0.001
    100.0   -71.690       0.001000     0.405    0.00      -0.005
     80.0   -68.306       0.001000     0.755    0.00      -0.016
     60.0   -60.665       0.001000     2.042    0.00      -0.041
     40.0   -50.515       0.001000     5.238    0.00      -0.075
     30.0   -42.345       0.001000     8.440    0.00      -0.103
     25.0   -26.115       0.001000    10.124    0.00      -0.157
