 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  9.182                  4.805                  0.661              
   950.000                  5.078                  4.645                  0.831              
   900.000                  1.634                  3.521                  0.735              
   850.000                 -1.986                  2.700                  0.695              
   800.000                 -5.370                  1.751                  0.570              
   750.000                 -8.759                  0.994                  0.413              
   700.000                -12.478                  0.532                  0.293              
   650.000                -16.652                  0.274                  0.217              
   600.000                -21.346                  0.140                  0.176              
   550.000                -26.610                  0.072                  0.161              
   500.000                -32.492                  0.040                  0.194              
   450.000                -39.057                  0.026                  0.332              
   400.000                -46.402                  0.021                  0.591              
   350.000                -54.612                  0.018                  0.656              
   300.000                -63.829                  0.013                  0.984              
   250.000                -72.440                  0.005                  0.999              
   200.000                -69.954                  0.001                  0.120              
   150.000                -71.178                  0.001                  0.104              
   100.000                -71.784                  0.001                  0.078              
    80.000                -71.047                  0.001                  0.057              
    60.000                -67.472                  0.001                  0.026              
    40.000                -62.657                  0.001                  0.009              
    30.000                -60.382                  0.001                  0.005              
    25.000                -59.247                  0.001                  0.004              
