 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.957                  3.444                  0.631              
   950.000                  0.869                  3.269                  0.798              
   900.000                 -2.953                  2.454                  0.754              
   850.000                 -6.508                  1.706                  0.669              
   800.000                -10.109                  1.079                  0.551              
   750.000                -13.767                  0.531                  0.400              
   700.000                -17.579                  0.243                  0.284              
   650.000                -21.933                  0.136                  0.219              
   600.000                -26.794                  0.068                  0.187              
   550.000                -32.125                  0.026                  0.177              
   500.000                -38.113                  0.018                  0.218              
   450.000                -44.764                  0.018                  0.376              
   400.000                -52.101                  0.018                  0.662              
   350.000                -60.309                  0.018                  0.780              
   300.000                -69.319                  0.006                  0.999              
   250.000                -74.104                  0.003                  0.998              
   200.000                -72.849                  0.001                  0.184              
   150.000                -73.885                  0.001                  0.165              
   100.000                -72.977                  0.001                  0.101              
    80.000                -70.413                  0.001                  0.059              
    60.000                -63.987                  0.001                  0.020              
    40.000                -55.367                  0.001                  0.005              
    30.000                -48.915                  0.001                  0.002              
    25.000                -37.488                  0.001                  0.000              
