  N levels =   24          CBMF=    21.306     SST=    6.60 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.142       3.029302     0.048    0.00       0.980
    950.0    -0.955       2.870531     0.051    0.00       1.428
    900.0    -4.723       2.042413     0.053    0.00       1.445
    850.0    -8.268       1.359470     0.056    0.00       1.516
    800.0   -11.909       0.854294     0.057    0.00       1.616
    750.0   -15.690       0.471368     0.059    0.00       1.594
    700.0   -19.703       0.248879     0.060    0.00       1.486
    650.0   -24.165       0.130131     0.061    0.00       1.330
    600.0   -29.055       0.063713     0.063    0.00       1.138
    550.0   -34.419       0.026116     0.066    0.00       0.802
    500.0   -40.448       0.019672     0.069    0.00       0.655
    450.0   -47.114       0.016771     0.073    0.00       0.624
    400.0   -54.430       0.014291     0.077    0.00       0.490
    350.0   -62.522       0.013746     0.085    0.00       0.437
    300.0   -71.131       0.004574     0.096    0.00       0.167
    250.0   -74.874       0.003097     0.117    0.00       0.052
    200.0   -73.400       0.001000     0.153    0.00       0.026
    150.0   -73.922       0.001000     0.202    0.00       0.002
    100.0   -72.114       0.001000     0.405    0.00      -0.002
     80.0   -68.675       0.001000     0.755    0.00      -0.011
     60.0   -60.965       0.001000     2.042    0.00      -0.030
     40.0   -50.700       0.001000     5.238    0.00      -0.056
     30.0   -42.452       0.001000     8.440    0.00      -0.077
     25.0   -26.088       0.001000    10.124    0.00      -0.118
