 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.292                  4.482                  0.672              
   950.000                  4.195                  4.317                  0.844              
   900.000                  0.738                  3.190                  0.731              
   850.000                 -2.835                  2.378                  0.684              
   800.000                 -6.221                  1.580                  0.573              
   750.000                 -9.738                  0.938                  0.429              
   700.000                -13.449                  0.516                  0.314              
   650.000                -17.638                  0.285                  0.240              
   600.000                -22.415                  0.165                  0.201              
   550.000                -27.861                  0.104                  0.195              
   500.000                -33.950                  0.070                  0.240              
   450.000                -40.565                  0.042                  0.390              
   400.000                -47.821                  0.023                  0.633              
   350.000                -55.991                  0.016                  0.731              
   300.000                -65.123                  0.011                  0.992              
   250.000                -72.874                  0.004                  1.000              
   200.000                -70.556                  0.001                  0.141              
   150.000                -71.787                  0.001                  0.115              
   100.000                -72.013                  0.001                  0.084              
    80.000                -70.623                  0.001                  0.058              
    60.000                -65.843                  0.001                  0.024              
    40.000                -59.375                  0.001                  0.007              
    30.000                -55.291                  0.001                  0.003              
    25.000                -49.799                  0.001                  0.001              
